City,Date,Temperature_Max,Temperature_Min,Apparent_Temperature_Max,Apparent_Temperature_Min,Precipitation,Rainfall,Weather_code,WindSpeed,WindGusts,WindDirection,PM2.5,PM10,NO2,SO2,CO,O3,AQI,Month,Season
Delhi,01-07-2018,33.7,27.6,40.2,33.7,7.2,7.2,63,17.6,31.7,271,50.6,99.36,76.36,104.88,0.97,87.4,92,7,Monsoon
Delhi,02-07-2018,34.7,25.4,41.2,31.2,12.6,12.6,63,21.2,38.2,258,58.3,114.48,87.98,120.84,1.11,100.7,106,7,Monsoon
Delhi,03-07-2018,33.8,27.9,39.4,32.8,0.2,0.2,51,12.7,25.2,219,62.7,123.12,94.62,129.96,1.2,108.3,114,7,Monsoon
Delhi,04-07-2018,32.3,26.7,37.5,31.4,2.2,2.2,51,16.9,46.4,286,75.35,147.96,113.71,156.18,1.44,130.15,137,7,Monsoon
Delhi,05-07-2018,34.8,26.7,41.4,32.9,0,0,1,12.1,20.5,279,67.65,132.84,102.09,140.22,1.29,116.85,123,7,Monsoon
Delhi,06-07-2018,34.8,27,39.8,33.1,0,0,2,14.4,25.6,298,80.85,158.76,122.01,167.58,1.54,139.65,147,7,Monsoon
Delhi,07-07-2018,36.1,27.1,41.1,32.5,0,0,0,13.3,24.1,303,83.05,163.08,125.33,172.14,1.59,143.45,151,7,Monsoon
Delhi,08-07-2018,37.6,27.8,42.3,34.3,0,0,3,11.4,21.6,327,100.1,196.56,151.06,207.48,1.91,172.9,182,7,Monsoon
Delhi,09-07-2018,36.8,28.7,44.4,33.8,0,0,3,18.3,28.1,113,86.35,169.56,130.31,178.98,1.65,149.15,157,7,Monsoon
Delhi,10-07-2018,37.5,28.8,43.2,34.9,0.2,0.2,51,17.4,28.8,117,73.7,144.72,111.22,152.76,1.41,127.3,134,7,Monsoon
Delhi,11-07-2018,36,28.5,43.2,34.3,6.3,6.3,63,14.5,25.9,120,58.3,114.48,87.98,120.84,1.11,100.7,106,7,Monsoon
Delhi,12-07-2018,33.4,26.4,39.6,32.3,20.1,20.1,63,14.7,24.8,111,78.65,154.44,118.69,163.02,1.5,135.85,143,7,Monsoon
Delhi,13-07-2018,31.9,26.6,38.6,32.3,9.7,9.7,63,13.3,22.3,109,54.45,106.92,82.17,112.86,1.04,94.05,99,7,Monsoon
Delhi,14-07-2018,31.6,26.1,38.8,32.2,5,5,61,16.1,29.5,102,41.8,82.08,63.08,86.64,0.8,72.2,76,7,Monsoon
Delhi,15-07-2018,33,26.6,39.7,33,7,7,63,14.7,29.9,110,41.8,82.08,63.08,86.64,0.8,72.2,76,7,Monsoon
Delhi,16-07-2018,32,27.4,39.1,33.8,10.3,10.3,63,16.2,26.6,95,47.85,93.96,72.21,99.18,0.91,82.65,87,7,Monsoon
Delhi,17-07-2018,33,27.6,39.9,34.2,3.6,3.6,61,15.6,26.6,97,50.05,98.28,75.53,103.74,0.96,86.45,91,7,Monsoon
Delhi,18-07-2018,33,28.3,40.6,34.9,8.8,8.8,63,17.1,32.4,91,58.3,114.48,87.98,120.84,1.11,100.7,106,7,Monsoon
Delhi,19-07-2018,33.3,27.7,40.1,33.9,12.9,12.9,63,15.1,32.8,94,48.4,95.04,73.04,100.32,0.92,83.6,88,7,Monsoon
Delhi,20-07-2018,32.5,27.1,39.8,33.8,11.9,11.9,63,8.6,25.9,76,44,86.4,66.4,91.2,0.84,76,80,7,Monsoon
Delhi,21-07-2018,31,26.6,38.2,33,24.9,24.9,63,9.8,25.9,130,61.05,119.88,92.13,126.54,1.17,105.45,111,7,Monsoon
Delhi,22-07-2018,29.8,25.6,36.8,32.1,41.7,41.7,65,9.7,20.9,135,33.55,65.88,50.63,69.54,0.64,57.95,61,7,Monsoon
Delhi,23-07-2018,32.3,26.4,40,32.6,5.1,5.1,63,12.5,37.1,88,36.85,72.36,55.61,76.38,0.7,63.65,67,7,Monsoon
Delhi,24-07-2018,32.9,26.9,39.8,33.2,1.9,1.9,53,9.5,26.6,134,49.5,97.2,74.7,102.6,0.95,85.5,90,7,Monsoon
Delhi,25-07-2018,32.1,27.1,39,33.9,9.2,9.2,61,12.1,20.9,236,42.9,84.24,64.74,88.92,0.82,74.1,78,7,Monsoon
Delhi,26-07-2018,29.6,25.9,35.2,31.9,11.7,11.7,61,14.4,24.1,355,40.7,79.92,61.42,84.36,0.78,70.3,74,7,Monsoon
Delhi,27-07-2018,29.4,25.3,34.8,30.7,18.8,18.8,63,12.6,22.7,13,29.7,58.32,44.82,61.56,0.57,51.3,54,7,Monsoon
Delhi,28-07-2018,32,25.1,36.9,29.9,2.2,2.2,53,23.1,36.7,265,31.35,61.56,47.31,64.98,0.6,54.15,57,7,Monsoon
Delhi,29-07-2018,32.7,25.4,38.8,31.4,2.2,2.2,61,16.3,31,270,49.5,97.2,74.7,102.6,0.95,85.5,90,7,Monsoon
Delhi,30-07-2018,33.6,26.5,38.6,31.4,2.9,2.9,55,16.7,32.4,267,63.25,124.2,95.45,131.1,1.21,109.25,115,7,Monsoon
Delhi,31-07-2018,33.8,27,39.5,31,2.9,2.9,51,16.9,34.6,268,72.6,142.56,109.56,150.48,1.39,125.4,132,7,Monsoon
Delhi,01-08-2018,34.4,26.4,39.8,30.9,0.7,0.7,51,19.3,32.8,256,84.15,165.24,126.99,174.42,1.61,145.35,153,8,Monsoon
Delhi,02-08-2018,34.4,27.3,39.3,31.5,0.3,0.3,51,18.4,31,259,129.25,253.8,195.05,267.9,2.47,223.25,235,8,Monsoon
Delhi,03-08-2018,34.7,27.4,38.5,30.8,0,0,3,21,35.3,259,117.15,230.04,176.79,242.82,2.24,202.35,213,8,Monsoon
Delhi,04-08-2018,34.3,27.2,38.8,30.8,0,0,3,17.7,29.5,245,118.8,233.28,179.28,246.24,2.27,205.2,216,8,Monsoon
Delhi,05-08-2018,33.1,26.8,37.4,30.6,1,1,53,13.4,23.4,215,132.55,260.28,200.03,274.74,2.53,228.95,241,8,Monsoon
Delhi,06-08-2018,28.5,25.7,34,31,4.8,4.8,55,10.5,18,136,73.15,143.64,110.39,151.62,1.4,126.35,133,8,Monsoon
Delhi,07-08-2018,28.9,25.3,35.1,30.8,9.8,9.8,63,9.2,25.9,73,62.15,122.04,93.79,128.82,1.19,107.35,113,8,Monsoon
Delhi,08-08-2018,31.6,25.3,38.1,30.5,7.3,7.3,61,13.9,33.8,97,47.3,92.88,71.38,98.04,0.9,81.7,86,8,Monsoon
Delhi,09-08-2018,32.8,26.6,39.6,32.2,4.8,4.8,63,14.3,30.6,102,48.4,95.04,73.04,100.32,0.92,83.6,88,8,Monsoon
Delhi,10-08-2018,32.9,26.7,40.1,33.4,1.9,1.9,53,13,27.7,261,56.1,110.16,84.66,116.28,1.07,96.9,102,8,Monsoon
Delhi,11-08-2018,33.7,26.2,38.2,31.2,2.7,2.7,53,20.4,33.8,270,52.8,103.68,79.68,109.44,1.01,91.2,96,8,Monsoon
Delhi,12-08-2018,30.8,27.5,37,33.3,4.1,4.1,61,14.5,25.9,246,45.65,89.64,68.89,94.62,0.87,78.85,83,8,Monsoon
Delhi,13-08-2018,32.7,26.6,38.7,32.4,2.8,2.8,61,9,15.8,142,51.7,101.52,78.02,107.16,0.99,89.3,94,8,Monsoon
Delhi,14-08-2018,32.7,26.5,40.2,32.4,0.9,0.9,51,12.2,25.6,172,64.35,126.36,97.11,133.38,1.23,111.15,117,8,Monsoon
Delhi,15-08-2018,33.2,26.2,41,31.5,7,7,63,12.3,19.4,115,66,129.6,99.6,136.8,1.26,114,120,8,Monsoon
Delhi,16-08-2018,32.5,26.8,40.4,33,5.7,5.7,63,10,27.4,76,47.3,92.88,71.38,98.04,0.9,81.7,86,8,Monsoon
Delhi,17-08-2018,31.9,27.1,38,33.5,4.2,4.2,55,15.6,32,96,46.2,90.72,69.72,95.76,0.88,79.8,84,8,Monsoon
Delhi,18-08-2018,32.4,27,39.6,33.5,5.7,5.7,63,12.9,22.3,102,44,86.4,66.4,91.2,0.84,76,80,8,Monsoon
Delhi,19-08-2018,31.3,27.1,38.3,34.4,7.8,7.8,63,11.7,23.4,258,48.95,96.12,73.87,101.46,0.93,84.55,89,8,Monsoon
Delhi,20-08-2018,32.8,26.7,41.9,33,3.6,3.6,61,13.8,21.2,110,75.35,147.96,113.71,156.18,1.44,130.15,137,8,Monsoon
Delhi,21-08-2018,33.3,26.2,41.4,32.5,1.5,1.5,53,9.9,25.6,105,47.85,93.96,72.21,99.18,0.91,82.65,87,8,Monsoon
Delhi,22-08-2018,33.1,27.1,41.1,33.8,5.6,5.6,63,11.5,24.8,123,42.9,84.24,64.74,88.92,0.82,74.1,78,8,Monsoon
Delhi,23-08-2018,31.9,26.5,39.3,32,12.8,12.8,63,12,22.7,263,37.95,74.52,57.27,78.66,0.72,65.55,69,8,Monsoon
Delhi,24-08-2018,33,25.9,39.5,30.9,9.2,9.2,63,16.3,29.9,253,44,86.4,66.4,91.2,0.84,76,80,8,Monsoon
Delhi,25-08-2018,33.1,26.3,39.1,30.1,1.7,1.7,51,20.5,34.6,257,48.95,96.12,73.87,101.46,0.93,84.55,89,8,Monsoon
Delhi,26-08-2018,32.6,26,38.1,31.5,1.4,1.4,51,14.6,29.2,294,42.9,84.24,64.74,88.92,0.82,74.1,78,8,Monsoon
Delhi,27-08-2018,30.7,26,37.3,32.2,5.9,5.9,63,7.9,28.8,19,34.1,66.96,51.46,70.68,0.65,58.9,62,8,Monsoon
Delhi,28-08-2018,31.4,25.8,38,31.2,13.3,13.3,63,13.7,27.4,87,39.05,76.68,58.93,80.94,0.75,67.45,71,8,Monsoon
Delhi,29-08-2018,30.6,25.9,37.5,31.9,3.3,3.3,61,11.1,18.4,107,37.4,73.44,56.44,77.52,0.71,64.6,68,8,Monsoon
Delhi,30-08-2018,32.9,26,39.9,31.7,2.1,2.1,61,9.6,23.4,205,42.9,84.24,64.74,88.92,0.82,74.1,78,8,Monsoon
Delhi,31-08-2018,34,26.7,40.4,33.4,1.1,1.1,53,12.9,25.6,208,69.85,137.16,105.41,144.78,1.33,120.65,127,8,Monsoon
Delhi,01-09-2018,31.8,26.4,38.6,32.1,1.3,1.3,51,11.3,22.3,142,62.7,123.12,94.62,129.96,1.2,108.3,114,9,Monsoon
Delhi,02-09-2018,29.6,24.6,35.7,29.8,25.7,25.7,63,9.3,21.6,59,58.3,114.48,87.98,120.84,1.11,100.7,106,9,Monsoon
Delhi,03-09-2018,30.3,24.9,36.7,30.4,6.3,6.3,63,6.6,19.8,123,40.15,78.84,60.59,83.22,0.77,69.35,73,9,Monsoon
Delhi,04-09-2018,29.4,25.2,35.9,30.8,7.7,7.7,63,9.2,21.6,291,61.6,120.96,92.96,127.68,1.18,106.4,112,9,Monsoon
Delhi,05-09-2018,31.5,25.5,37,30.9,0.8,0.8,51,15.5,28.1,278,49.5,97.2,74.7,102.6,0.95,85.5,90,9,Monsoon
Delhi,06-09-2018,31.7,25.4,39,30.4,8,8,63,13.7,28.1,268,75.35,147.96,113.71,156.18,1.44,130.15,137,9,Monsoon
Delhi,07-09-2018,30.8,26,37.7,32.2,4.9,4.9,63,16.7,31,102,50.05,98.28,75.53,103.74,0.96,86.45,91,9,Monsoon
Delhi,08-09-2018,31.4,25.5,35.7,29.7,5.2,5.2,61,23.5,55.1,89,47.3,92.88,71.38,98.04,0.9,81.7,86,9,Monsoon
Delhi,09-09-2018,30,24.6,34.1,29,0.2,0.2,51,22.7,37.4,115,33.55,65.88,50.63,69.54,0.64,57.95,61,9,Monsoon
Delhi,10-09-2018,31.7,24.5,36.9,29.9,0.8,0.8,51,10.8,21.2,157,46.2,90.72,69.72,95.76,0.88,79.8,84,9,Monsoon
Delhi,11-09-2018,30.9,25.3,37.8,30.4,2.6,2.6,61,10.1,19.8,243,43.45,85.32,65.57,90.06,0.83,75.05,79,9,Monsoon
Delhi,12-09-2018,32.8,25.9,37.6,29.9,0.5,0.5,51,18.7,36,263,49.5,97.2,74.7,102.6,0.95,85.5,90,9,Monsoon
Delhi,13-09-2018,32.4,25.4,37,27.7,0.1,0.1,51,19.5,32.4,256,56.65,111.24,85.49,117.42,1.08,97.85,103,9,Monsoon
Delhi,14-09-2018,31.9,24.1,36.2,26.9,0,0,1,14.1,25.6,263,56.1,110.16,84.66,116.28,1.07,96.9,102,9,Monsoon
Delhi,15-09-2018,32.6,23.6,36.8,27,0,0,0,12.7,24.8,270,64.9,127.44,97.94,134.52,1.24,112.1,118,9,Monsoon
Delhi,16-09-2018,32.8,23.3,35.5,26.6,0,0,1,17.3,35.3,283,66.55,130.68,100.43,137.94,1.27,114.95,121,9,Monsoon
Delhi,17-09-2018,32.4,23.9,36.4,28.5,0,0,1,15.1,35.3,298,74.25,145.8,112.05,153.9,1.42,128.25,135,9,Monsoon
Delhi,18-09-2018,33.5,22.8,36.8,26.3,0,0,1,16.6,29.2,308,82.5,162,124.5,171,1.58,142.5,150,9,Monsoon
Delhi,19-09-2018,34,22.3,36.4,25.5,0,0,0,15.6,28.1,311,84.7,166.32,127.82,175.56,1.62,146.3,154,9,Monsoon
Delhi,20-09-2018,33.7,23,38.6,26.8,0,0,0,11.1,20.2,41,90.2,177.12,136.12,186.96,1.72,155.8,164,9,Monsoon
Delhi,21-09-2018,31.7,24.1,36.3,27.7,4,4,61,18.6,40.7,98,78.65,154.44,118.69,163.02,1.5,135.85,143,9,Monsoon
Delhi,22-09-2018,28.7,22.9,30.7,25.8,50.9,50.9,65,28.3,48.2,92,29.7,58.32,44.82,61.56,0.57,51.3,54,9,Monsoon
Delhi,23-09-2018,29.1,23.8,32.2,26.6,15.5,15.5,63,27.8,45.7,106,34.1,66.96,51.46,70.68,0.65,58.9,62,9,Monsoon
Delhi,24-09-2018,26.7,23.4,31,26.6,13,13,63,23.9,37.8,145,28.6,56.16,43.16,59.28,0.55,49.4,52,9,Monsoon
Delhi,25-09-2018,29.2,22.7,31.8,25.9,0.6,0.6,51,19,31.7,296,30.25,59.4,45.65,62.7,0.58,52.25,55,9,Monsoon
Delhi,26-09-2018,30.8,22.1,34.9,25.7,0,0,2,11.5,22,287,48.4,95.04,73.04,100.32,0.92,83.6,88,9,Monsoon
Delhi,27-09-2018,31.6,22.1,36.9,25.6,0,0,0,8.7,17.6,305,83.05,163.08,125.33,172.14,1.59,143.45,151,9,Monsoon
Delhi,28-09-2018,32.3,22.8,38,26.7,0.3,0.3,51,8.7,24.8,252,108.35,212.76,163.51,224.58,2.07,187.15,197,9,Monsoon
Delhi,29-09-2018,32.8,23,38.6,27.3,0.2,0.2,51,9.7,19.1,296,120.45,236.52,181.77,249.66,2.3,208.05,219,9,Monsoon
Delhi,30-09-2018,32.1,22.1,35.3,24.9,0,0,0,15,27,302,86.9,170.64,131.14,180.12,1.66,150.1,158,9,Monsoon
Delhi,01-10-2018,32.7,21.7,36.2,23.9,0,0,0,10.3,21.2,294,81.4,159.84,122.84,168.72,1.55,140.6,148,10,Post-Monsoon
Delhi,02-10-2018,33.6,21.7,38,24.6,0,0,0,10.8,18.7,282,111.1,218.16,167.66,230.28,2.12,191.9,202,10,Post-Monsoon
Delhi,03-10-2018,33.2,21.6,37.2,23.5,0,0,1,10.7,15.5,267,78.65,154.44,118.69,163.02,1.5,135.85,143,10,Post-Monsoon
Delhi,04-10-2018,32.9,22,37,24.8,0.7,0.7,53,8.7,15.8,318,110.55,217.08,166.83,229.14,2.11,190.95,201,10,Post-Monsoon
Delhi,05-10-2018,33,20.9,37.2,23.3,0,0,1,9.8,15.5,333,140.8,276.48,212.48,291.84,2.69,243.2,256,10,Post-Monsoon
Delhi,06-10-2018,32.6,20.2,34.5,21.9,0,0,2,11.5,22,303,114.95,225.72,173.47,238.26,2.19,198.55,209,10,Post-Monsoon
Delhi,07-10-2018,32.1,19.8,34.5,21.1,0,0,0,10,18.7,332,99.55,195.48,150.23,206.34,1.9,171.95,181,10,Post-Monsoon
Delhi,08-10-2018,32.7,20,35.6,21.9,0,0,0,9.6,14,46,135.3,265.68,204.18,280.44,2.58,233.7,246,10,Post-Monsoon
Delhi,09-10-2018,32.2,21.8,35.8,23.9,0,0,2,15,26.3,116,138.05,271.08,208.33,286.14,2.64,238.45,251,10,Post-Monsoon
Delhi,10-10-2018,32.3,21.9,34.7,24.5,0.1,0.1,51,16.9,31.3,102,132.55,260.28,200.03,274.74,2.53,228.95,241,10,Post-Monsoon
Delhi,11-10-2018,28.7,21.2,31.6,24.2,0.8,0.8,53,20.3,36.4,91,115.5,226.8,174.3,239.4,2.21,199.5,210,10,Post-Monsoon
Delhi,12-10-2018,30.3,18.7,32.8,20.6,0,0,0,8.9,16.6,27,84.7,166.32,127.82,175.56,1.62,146.3,154,10,Post-Monsoon
Delhi,13-10-2018,29.7,18.9,30.2,20.1,0,0,0,12.8,25.2,328,144.1,282.96,217.46,298.68,2.75,248.9,262,10,Post-Monsoon
Delhi,14-10-2018,31,17,29.4,17.5,0,0,0,16.8,31.7,298,112.2,220.32,169.32,232.56,2.14,193.8,204,10,Post-Monsoon
Delhi,15-10-2018,32.2,18,32.7,17.9,0,0,3,10.5,19.4,321,135.3,265.68,204.18,280.44,2.58,233.7,246,10,Post-Monsoon
Delhi,16-10-2018,31.5,19.4,32.9,21.1,0,0,3,11.6,19.1,115,160.05,314.28,241.53,331.74,3.06,276.45,291,10,Post-Monsoon
Delhi,17-10-2018,33.5,19.7,34.7,21.9,0,0,1,9.6,20.5,117,172.15,338.04,259.79,356.82,3.29,297.35,313,10,Post-Monsoon
Delhi,18-10-2018,32.6,19.9,32.8,22.4,0.1,0.1,51,21.8,41.8,97,163.35,320.76,246.51,338.58,3.12,282.15,297,10,Post-Monsoon
Delhi,19-10-2018,32.3,19,32.6,21,0,0,1,11,24.5,328,151.8,298.08,229.08,314.64,2.9,262.2,276,10,Post-Monsoon
Delhi,20-10-2018,31.7,18.8,31.2,19.7,0,0,1,10.9,20.9,357,179.3,352.08,270.58,371.64,3.42,309.7,326,10,Post-Monsoon
Delhi,21-10-2018,30.5,18.7,29.3,19.3,0,0,1,12.8,25.6,349,160.6,315.36,242.36,332.88,3.07,277.4,292,10,Post-Monsoon
Delhi,22-10-2018,30.3,16.1,28.3,15.2,0,0,0,15.1,28.8,291,149.6,293.76,225.76,310.08,2.86,258.4,272,10,Post-Monsoon
Delhi,23-10-2018,30.6,15.8,29.6,15.1,0,0,0,13.1,21.2,302,139.7,274.32,210.82,289.56,2.67,241.3,254,10,Post-Monsoon
Delhi,24-10-2018,30.6,16.4,30.6,17,0,0,2,9.4,19.1,97,180.4,354.24,272.24,373.92,3.44,311.6,328,10,Post-Monsoon
Delhi,25-10-2018,30.6,16.8,31.2,17.4,0,0,0,8.8,16.6,58,182.05,357.48,274.73,377.34,3.48,314.45,331,10,Post-Monsoon
Delhi,26-10-2018,30.5,16.9,30.2,17.7,0,0,2,12.6,22,360,198.55,389.88,299.63,411.54,3.79,342.95,361,10,Post-Monsoon
Delhi,27-10-2018,30.2,18,30.2,19,0,0,1,12.2,25.6,341,192.5,378,290.5,399,3.68,332.5,350,10,Post-Monsoon
Delhi,28-10-2018,30.3,16.8,29.4,17.7,0,0,0,13.7,27,327,201.3,395.28,303.78,417.24,3.84,347.7,366,10,Post-Monsoon
Delhi,29-10-2018,29.9,16.3,29.9,17.1,0,0,0,11.8,23.8,311,201.85,396.36,304.61,418.38,3.85,348.65,367,10,Post-Monsoon
Delhi,30-10-2018,29.5,17.9,31,18.9,0,0,3,7.4,15.1,19,220.55,433.08,332.83,457.14,4.21,380.95,401,10,Post-Monsoon
Delhi,31-10-2018,29.6,17.6,30.2,19.2,0,0,0,8.3,18.7,60,196.9,386.64,297.14,408.12,3.76,340.1,358,10,Post-Monsoon
Delhi,01-11-2018,29.1,19.1,30,20.9,0,0,2,8.2,15.1,103,216.15,424.44,326.19,448.02,4.13,373.35,393,11,Post-Monsoon
Delhi,02-11-2018,30.3,17.9,31.7,19,0,0,2,12.3,26.3,122,203.5,399.6,307.1,421.8,3.89,351.5,370,11,Post-Monsoon
Delhi,03-11-2018,28.4,19.7,28.5,20.1,0.1,0.1,51,21.6,36.4,96,187,367.2,282.2,387.6,3.57,323,340,11,Post-Monsoon
Delhi,04-11-2018,27.7,17.5,28.7,17.6,0,0,1,14,23,356,94.05,184.68,141.93,194.94,1.8,162.45,171,11,Post-Monsoon
Delhi,05-11-2018,25.7,15,24.9,14.8,0,0,1,12.4,25.2,294,234.3,460.08,353.58,485.64,4.47,404.7,426,11,Post-Monsoon
Delhi,06-11-2018,26.5,15.4,23.7,13.1,0,0,0,17.8,32.4,294,185.9,365.04,280.54,385.32,3.55,321.1,338,11,Post-Monsoon
Delhi,07-11-2018,26.3,11.7,23.7,8.9,0,0,0,11.8,23.4,276,154.55,303.48,233.23,320.34,2.95,266.95,281,11,Post-Monsoon
Delhi,08-11-2018,26.5,13.8,25.5,12.1,0,0,0,7.4,14,335,214.5,421.2,323.7,444.6,4.1,370.5,390,11,Post-Monsoon
Delhi,09-11-2018,26.8,13,26.2,12.6,0,0,0,7.8,18,321,232.65,456.84,351.09,482.22,4.44,401.85,423,11,Post-Monsoon
Delhi,10-11-2018,27.6,14.3,28,14.1,0,0,3,7.7,14.4,18,220.55,433.08,332.83,457.14,4.21,380.95,401,11,Post-Monsoon
Delhi,11-11-2018,28,15,28.3,15,0,0,1,7.9,13.3,63,222.75,437.4,336.15,461.7,4.25,384.75,405,11,Post-Monsoon
Delhi,12-11-2018,28.1,15,28.5,15.3,0,0,1,7.7,17.6,68,219.45,430.92,331.17,454.86,4.19,379.05,399,11,Post-Monsoon
Delhi,13-11-2018,28.3,17.5,28.9,18.4,0.2,0.2,51,10.7,21.6,99,224.95,441.72,339.47,466.26,4.29,388.55,409,11,Post-Monsoon
Delhi,14-11-2018,25.8,18.2,27.2,18.4,2.6,2.6,61,16.2,25.9,78,171.6,336.96,258.96,355.68,3.28,296.4,312,11,Post-Monsoon
Delhi,15-11-2018,26.7,16.6,26.9,17.1,0.6,0.6,51,14.6,29.5,344,119.35,234.36,180.11,247.38,2.28,206.15,217,11,Post-Monsoon
Delhi,16-11-2018,25.5,14.3,22,12.9,0,0,0,21.1,35.6,291,156.75,307.8,236.55,324.9,2.99,270.75,285,11,Post-Monsoon
Delhi,17-11-2018,25.2,13.5,23.7,12.1,0,0,3,12.9,25.6,286,146.85,288.36,221.61,304.38,2.8,253.65,267,11,Post-Monsoon
Delhi,18-11-2018,27,14.1,26.2,13.6,0,0,3,11.1,19.1,140,171.05,335.88,258.13,354.54,3.27,295.45,311,11,Post-Monsoon
Delhi,19-11-2018,26.8,16.5,26.1,15.7,0,0,3,15,27.7,121,181.5,356.4,273.9,376.2,3.47,313.5,330,11,Post-Monsoon
Delhi,20-11-2018,27.3,16.1,27.1,16.7,0,0,0,12.7,22.7,328,205.7,403.92,310.42,426.36,3.93,355.3,374,11,Post-Monsoon
Delhi,21-11-2018,26.9,14,24.8,13.2,0,0,3,14.8,27.4,280,205.7,403.92,310.42,426.36,3.93,355.3,374,11,Post-Monsoon
Delhi,22-11-2018,26.7,12.1,25.6,11,0,0,3,9.2,18.7,293,150.15,294.84,226.59,311.22,2.87,259.35,273,11,Post-Monsoon
Delhi,23-11-2018,26.7,12.2,23.2,11.1,0,0,0,19.7,33.8,301,185.35,363.96,279.71,384.18,3.54,320.15,337,11,Post-Monsoon
Delhi,24-11-2018,26.4,14,22.6,11.8,0,0,0,21.3,36.7,287,136.95,268.92,206.67,283.86,2.61,236.55,249,11,Post-Monsoon
Delhi,25-11-2018,25.2,11.1,23.7,9.3,0,0,0,8.7,19.1,309,144.1,282.96,217.46,298.68,2.75,248.9,262,11,Post-Monsoon
Delhi,26-11-2018,25.9,11.4,24,10.5,0,0,3,13.7,25.6,326,184.8,362.88,278.88,383.04,3.53,319.2,336,11,Post-Monsoon
Delhi,27-11-2018,25.4,12,25.4,11.2,0,0,3,10.9,23,113,193.6,380.16,292.16,401.28,3.7,334.4,352,11,Post-Monsoon
Delhi,28-11-2018,25.4,14.8,25.6,15.1,0,0,3,8.7,16.9,119,173.8,341.28,262.28,360.24,3.32,300.2,316,11,Post-Monsoon
Delhi,29-11-2018,25.7,13.2,24.6,12.9,0,0,3,11.3,23.4,291,196.9,386.64,297.14,408.12,3.76,340.1,358,11,Post-Monsoon
Delhi,30-11-2018,26,12.2,24.2,11.3,0,0,3,14.8,27.4,293,193.6,380.16,292.16,401.28,3.7,334.4,352,11,Post-Monsoon
Delhi,01-12-2018,25,11.5,22.8,10.4,0,0,0,13.3,26.3,277,168.3,330.48,253.98,348.84,3.21,290.7,306,12,Winter
Delhi,02-12-2018,24.4,10.8,23.2,9.3,0,0,0,8.6,14,343,163.35,320.76,246.51,338.58,3.12,282.15,297,12,Winter
Delhi,03-12-2018,23.8,10.5,22.4,9.3,0,0,3,6.9,15.8,301,180.4,354.24,272.24,373.92,3.44,311.6,328,12,Winter
Delhi,04-12-2018,23.3,12.5,22,11.9,0,0,3,8.7,18,330,195.8,384.48,295.48,405.84,3.74,338.2,356,12,Winter
Delhi,05-12-2018,22.9,9.6,21.8,8.3,0,0,3,9.2,19.1,305,182.05,357.48,274.73,377.34,3.48,314.45,331,12,Winter
Delhi,06-12-2018,23.1,12,21.8,11.7,0,0,3,9.8,19.8,326,191.95,376.92,289.67,397.86,3.66,331.55,349,12,Winter
Delhi,07-12-2018,23.1,10.1,20.7,8.7,0,0,0,14.5,27,313,191.4,375.84,288.84,396.72,3.65,330.6,348,12,Winter
Delhi,08-12-2018,22.9,8.9,21.3,7.2,0,0,0,8.9,17.6,329,190.85,374.76,288.01,395.58,3.64,329.65,347,12,Winter
Delhi,09-12-2018,22.4,10.6,21.2,9.7,0,0,0,8.8,16.6,359,205.7,403.92,310.42,426.36,3.93,355.3,374,12,Winter
Delhi,10-12-2018,22.3,9.7,21.7,7.9,0.3,0.3,51,10.6,22.3,111,221.65,435.24,334.49,459.42,4.23,382.85,403,12,Winter
Delhi,11-12-2018,21.5,9.6,20.9,8.4,0,0,2,8.5,16.2,101,227.15,446.04,342.79,470.82,4.34,392.35,413,12,Winter
Delhi,12-12-2018,18.3,12.3,17.1,11.5,0.4,0.4,51,16.9,29.9,73,215.6,423.36,325.36,446.88,4.12,372.4,392,12,Winter
Delhi,13-12-2018,19.6,11,17.9,9.8,0,0,2,10.2,21.6,343,106.7,209.52,161.02,221.16,2.04,184.3,194,12,Winter
Delhi,14-12-2018,20.2,9.3,18,7.6,0,0,0,11.6,20.9,308,136.95,268.92,206.67,283.86,2.61,236.55,249,12,Winter
Delhi,15-12-2018,20.9,8.5,18.2,6.3,0,0,0,14.8,26.6,301,143.55,281.88,216.63,297.54,2.74,247.95,261,12,Winter
Delhi,16-12-2018,20.8,7.7,18.5,5.3,0,0,0,11,22.3,311,155.1,304.56,234.06,321.48,2.96,267.9,282,12,Winter
Delhi,17-12-2018,20.6,6.9,17.9,4.8,0,0,3,12.8,23.8,316,185.35,363.96,279.71,384.18,3.54,320.15,337,12,Winter
Delhi,18-12-2018,20.4,6.5,17.3,3.9,0,0,0,14.2,25.6,302,194.15,381.24,292.99,402.42,3.71,335.35,353,12,Winter
Delhi,19-12-2018,20.4,6,17.9,3.5,0,0,0,10.9,22.3,279,194.15,381.24,292.99,402.42,3.71,335.35,353,12,Winter
Delhi,20-12-2018,20.3,5.1,17.8,2.5,0,0,0,9.5,18,287,216.7,425.52,327.02,449.16,4.14,374.3,394,12,Winter
Delhi,21-12-2018,20,5.7,17.4,3,0,0,0,10.2,22,282,212.3,416.88,320.38,440.04,4.05,366.7,386,12,Winter
Delhi,22-12-2018,19.6,5,17.7,2.5,0,0,0,9.3,13,207,231.55,454.68,349.43,479.94,4.42,399.95,421,12,Winter
